,Close,Volume,Percentage_close,Normalized_close,Normalized_volume
423,65.55,2108700,-0.00228310502283,2.33212010919,0.21087
424,65.55,2620300,0.0,2.33212010919,0.26203
425,65.1,2865000,-0.00686498855835,2.31574158326,0.2865
426,64.55,3979500,-0.00844854070661,2.2957233849,0.39795
427,65.55,3036800,0.0154918667699,2.33212010919,0.30368
428,67.0,3750100,0.022120518688,2.38489535942,0.37501
429,66.75,3759700,-0.00373134328358,2.37579617834,0.37597
430,67.2,4076100,0.00674157303371,2.39217470428,0.40761
431,67.7,2438700,0.00744047619048,2.41037306642,0.24387
432,67.65,2898000,-0.000738552437223,2.40855323021,0.2898
433,68.05,3266200,0.00591278640059,2.42311191993,0.32662
434,68.5,4743800,0.00661278471712,2.43949044586,0.47438
435,69.75,3260500,0.0182481751825,2.48498635123,0.32605
436,69.3,2531100,-0.00645161290323,2.4686078253,0.25311
437,69.15,2531300,-0.0021645021645,2.46314831665,0.25313
438,68.4,2355200,-0.0108459869848,2.43585077343,0.23552
439,68.05,2447200,-0.00511695906433,2.42311191993,0.24472
440,68.15,0,0.00146950771492,2.42675159236,0.0
441,68.15,0,0.0,2.42675159236,0.0
442,68.15,1239700,0.0,2.42675159236,0.12397
443,67.75,1954400,-0.00586940572267,2.41219290264,0.19544
444,67.2,2352000,-0.00811808118081,2.39217470428,0.2352
445,67.5,2081700,0.00446428571429,2.40309372157,0.20817
446,67.3,2039800,-0.00296296296296,2.39581437671,0.20398
447,67.65,2513600,0.00520059435364,2.40855323021,0.25136
448,67.4,1633300,-0.00369549150037,2.39945404914,0.16333
449,67.2,1365500,-0.00296735905045,2.39217470428,0.13655
450,67.7,1555700,0.00744047619048,2.41037306642,0.15557
451,67.5,4607700,-0.00295420974889,2.40309372157,0.46077
452,68.25,3735800,0.0111111111111,2.43039126479,0.37358
453,68.25,1751300,0.0,2.43039126479,0.17513
454,69.0,3203000,0.010989010989,2.45768880801,0.3203
455,69.2,2270800,0.00289855072464,2.46496815287,0.22708
456,69.5,2913500,0.00433526011561,2.47588717015,0.29135
457,69.15,2117700,-0.00503597122302,2.46314831665,0.21177
458,69.0,2119600,-0.00216919739696,2.45768880801,0.21196
459,69.0,1832600,0.0,2.45768880801,0.18326
